2025-11-13T11:29:45.626Z,custom.jpg,"**Title:** Tata Motors Group Financials  **Subtitle:** Consolidated for period ended March 31, 2014   UNRAISED FOR PERIOD ENDED MARCH 31, 2013    **Table:**  | | Sales (Rs. in million) | Operating Income | |---|------------------------|------------------| | **Segment:** Tata Motors Group Companies | 96,850 | | | Segment Description and Activities | | | | Salient features of the group's financials for consolidated companies as on March 31, 2014 compared to those for period ended March 31, 2013 (in Rs. million) | Operating Income: 96,850; EBITDA Margin (%): 17.3% | | **Segment:** Tata Motors Group Companies (Continued) | Salient features of the group's financials for consolidated companies as on March 31, 2014 compared to those for period ended March 31, 2013 (in Rs. million) | Operating Income: 96,850; EBITDA Margin (%): 17.3% | | **Segment:** Tata Motors Group Companies Other than Salient Features of the group's financials as on March 31, 2014 compared to those for period ended March 31, 2013 (in Rs. million) | Operating Income: 96,850; EBITDA Margin (%): 17.3% |  **Table:**   Tata Motors Group Financials  | Salient Features of the group's financials for consolidated companies as on March 31, 2014 compared to those for period ended March 31, 2013 (in Rs. million) | Operating Income: 96,850; EBITDA Margin (%): 17.3% | |---|------------------------|------------------| | **Segment:** Tata Motors Group Companies | Salient features of the group's financials for consolidated companies as on March 31, 2014 compared to those for period ended March 31, 2013 (in Rs. million) | Operating Income: 96,850; EBITDA Margin (%): 17.3% | | **Segment:** Tata Motors Group Companies Other than Salient Features of the group's financials as on March 31, 2014 compared to those for period ended March 31, 2013 (in Rs. million) | Operating Income: 96,850; EBITDA Margin (%): 17.3% |  **Table:**   Tata Motors Group Financials  | Salient Features of the group's financials for consolidated companies as on March 31, 2014 compared to those for period ended March 31, 2013 (in Rs. million) | Operating Income: 96,850; EBITDA Margin (%): 17.3% | |---|------------------------|------------------| | **Segment:** Tata Motors Group Companies | Salient features of the group's financials for consolidated companies as on March 31, 2014 compared to those for period ended March 31, 2013 (in Rs. million) | Operating Income: 96,850; EBITDA Margin (%): 17.3% | | **Segment:** Tata Motors Group Companies Other than Salient Features of the group's financials as on March 31, 2014 compared to those for period ended March 31, 2013 (in Rs. million) | Operating Income: 96,850; EBITDA Margin (%): 17.3% |  **Footer:**   Note: For comparison with other companies in the auto and vehicle industry on a comparable basis to Tata Motors Group's financials as of March 31, 2014.  (Note: The text after ""TATA MOTORS GROUP FINANCIALS"" is cut off and not fully visible.)"
2025-11-16T06:24:04.922Z,custom.jpg,"**Title:** Tata Motors Group Financials  ---  **Table:**  | Consolidated | Cars (000)   | HCVS       | CVHS      | Commercial | |-------------|--------------|------------|-----------|------------| | Total       | 15.82        |           | 43,960    |            | | Gross revenue         | 74          | $R$19,225   | $R$11,581   | $R$32,755 (4H) |  **Sub-table:**  - **Qtr ended Mar'12**   - Cars ($0.00)     - HCVS       - Total revenue         | $R$69,283 |          - Gross Revenue       |           |           - Sales of vehicles   | $R$45,795|             - Sales by region: India| 12,471 (2H) || UNREADABLE                 *UNREADABLE* [UNREADABLE]   - **Qtr ended Mar'13**   - Cars ($0.00)     - HCVS  **Footnotes:**  Note on gross revenue: - Sales of vehicles include sales by region. - HCVS includes non-passenger cars.  Other financials (unaudited): UNREADABLE"
2025-11-16T06:36:42.146Z,custom.jpg,"**Title:** Tata Motors Group Financials  **Subtitle:** Consolidated | Quarter ended Mar'13 vs. Mar'12  **Table:**  | Category               | Numbers     | |------------------------|-------------| | Total                   | 4,087       |           | |                         |             | | Revenue                 |            | |                        | All Vehicles | Passenger Cars | Commercial | Tata Motors Group (excluding JLR) | |                        | Sales        | Sales         | Shares      | Net Income                             | |                        | INR Bn       | 3,195.86     | 274           |    -                                   | |                         |             | | Gross Profit            | All Vehicles | Passenger Cars | Commercial | Tata Motors Group (excluding JLR) | |                        | Sales        | 0.82%         |              | Net Income                             | |                        | INR Bn       |                |              |                                          | | Operating Margin Before Tax - EBITDA                  |            | |                         | All Vehicles | Passenger Cars | Commercial | Tata Motors Group (excluding JLR) | |                        | Sales        | 19.24%        |             | Net Income                             | |                        | INR Bn       |                |              |                                          | | Operating Margin After Tax - PAT                    |            | |                         | All Vehicles | Passenger Cars | Commercial | Tata Motors Group (excluding JLR) | |                        | Sales        | 19.34%        |             | Net Income                             | |                        | INR Bn       |                |              |                                          | | Operating Profit Before Tax - EBITDA                  |            | |                         | All Vehicles | Passenger Cars | Commercial | Tata Motors Group (excluding JLR) | |                        | Sales        | 19.24%        |             | Net Income                             | |                        | INR Bn       |                |              |                                          | | Operating Profit After Tax - PAT                    |            | |                         | All Vehicles | Passenger Cars | Commercial | Tata Motors Group (excluding JLR) | |                        | Sales        | 19.34%        |             | Net Income                             | |                        | INR Bn       |                |              |                                          | | Finance cost on current investments - Interest Expense    |            | |                         | All Vehicles | Passenger Cars | Commercial | Tata Motors Group (excluding JLR) | |                        | Sales        | 0.14%         |             | Net Income                             | |                        | INR Bn       |                |              |                                          | | Finance cost on non-current investments - Interest Expense    |            | |                         | All Vehicles | Passenger Cars | Commercial | Tata Motors Group (excluding JLR) | |                        | Sales        | 0.53%         |             | Net Income                             | |                        | INR Bn       |                |              |                                          | | Finance cost on other financial assets and liabilities - Interest Expense    |            | |                         | All Vehicles | Passenger Cars | Commercial | Tata Motors Group (excluding JLR) | |                        | Sales        | 0.13%         |             | Net Income                             | |                        | INR Bn       |                |              |                                          | | Total Finance Cost     |            | |                         | All Vehicles | Passenger Cars | Commercial | Tata Motors Group (excluding JLR) | |                        | Sales        |    -          | 1.23%         | Net Income                             | |                        | INR Bn       |                |              |                                          | | Operating Profit before Finance Cost - EBITDA                  |            | |                         | All Vehicles | Passenger Cars | Commercial | Tata Motors Group (excluding JLR) | |                        | Sales        | 18.2%         |             | Net Income                             | |                        | INR Bn       |                |              |                                          | | Operating Profit after Finance Cost - PAT                    |            | |                         | All Vehicles | Passenger Cars | Commercial | Tata Motors Group (excluding JLR) | |                        | Sales        | 16.84%        |             | Net Income                             | |                        | INR Bn       |                |              |                                          | | Total EBITDA Adjusted for Finance Cost - EBITDA                  |            | |                         | All Vehicles | Passenger Cars | Commercial | Tata Motors Group (excluding JLR) | |                        | Sales        | 17.69%        |             | Net Income                             | |                        | INR Bn       |                |              |                                          | | Adjusted Total Profit After Tax - PAT                    |            | |                         | All Vehicles | Passenger Cars | Commercial | Tata Motors Group (excluding JLR) | |                        | Sales        | 16.42%        |             | Net Income                             | |                        | INR Bn       |                |              |                                          |  **Notes:** - Difference of adjusted total profit after tax with the previous year’s comparable period is explained below."
2025-11-16T06:37:44.825Z,custom.jpg,"Title: Tata Motors Group Financials  Subtitle: Consolidated  Table:  |                | Quarter ended Mar 13, 2015 | Quarter ended Mar 13, 2014 | |----------------|----------------------------|---------------------------| | **Consolidated**|                           |                           | | Net Sales      | ₹76,897.2 (M)              | ₹72,195.1 (M)             | | Operating Income before tax | ₹35,104.2 (M)| ₹34,338.1 (M)|  |   Profit Before Tax  | ₹36,107.2 (M)       | ₹35,290.1 (M)           | | After interest and tax | ₹35,290.1 (M)     | ₹34,813.3 (M)             | | Net Income after taxes before extraordinary items  | ₹27,608.1 (M)| ₹26,124.0 (M)|  | **Non-Consolidated**|                          |                           | | Indian Subsidiaries: Tata Power | ₹935.0( M)       | ₹767.0(M)|    | |   JLR India Pvt Ltd: Jaguar Land Rover Limited | ₹1,482.0 (M)|  ₹1,324.0(M)| | **Others**     |                          |                           |  Subsection:  - Operating Income before tax - Profit Before Tax"
2025-11-16T06:40:43.984Z,screenshotsmdoalch2.png,"**Title:** California, MD  **Subtitle:** 43643 Evening Primrose Court, California, MD 20619  **Body Text:** Open House Sunday!  For Sale $439,900 | Details For Sale Reduced Next Listing → Price   Details: - Listed price: $439,900 - Property ID: 4 beds • 3 baths • 1 half bath • sqft. - Estimated Payment APR for years. Change Loan Terms Save Request a Tour  **Section Title:** Cookie Preferences  **Body Text:** This site uses cookies and related technologies as described in our privacy notice, purposes that may include site operation, analytics, enhanced user experience or advertising. You may choose to consent to the use of these technologies, or manage your own preferences.  Manage Settings OK Chat Show All 30 Photos Save Request a Tour  **Footer:** CENTURY 21 New Millennium License:  Mobile: First Name (required)"
2025-11-16T06:42:17.893Z,screenshotsmdoalch2.png,"**Title:** California, MD  **Subtitle:** 43643 Evening Primrose Court, California, MD 20619  **Button/Link Texts:** - Back to Search Results - Next Listing  **Property Information:** Open House Sunday! Details For Sale Price Reduced $439,900  For Sale Details:  **Price and Property Details:** $439,900  4 beds | 3 baths | 1 half baths | 2,716 sqft   Estimated Payment $2.531/mo.   Change Loan Terms APR for 30 yrs. Save  **Contact Information:** Request a Tour Save   Shelia Kuhfahl of CENTURY 21 New Millennium Mobile: (410)971-2041 License: 662995  **Message Section:** I would like to inquire about the property at  Evening Primrose Court, California. MD   [Button] Show All 30 Photos   First Name [Input Field]  **Other Information:** Next Listing  Open House Sunday!  Cookie Preferences: This site uses cookies and related technologies, as described in our privacy notice, for purposes that may include site operation, analytics, enhanced user experience or advertising.  Manage Settings OK"
2025-11-16T06:50:47.466Z,custom.jpg,"Title: Tata Motors Group Financials  Subtitle: Consolidated Income Statement as on March 31,2015; Compared with Year ended Mar'14.  Table:  | Description                     | Qtr ending in Jan '16 (INR lakhs) | |---------------------------------|-------------------------------| | Total income                    |                             | | Gross revenue                   |     79                          |     308                            | | Income before taxes              |     52                          |    4.5% of total                        | | Operating profit                |   -16                         |      (N/A)                           |  Subtitle: EBITDA  Table:  | Description                     | Qtr ending in Jan '16 (INR lakhs) | |---------------------------------|-------------------------------| | EBITDA                          |     53                          |    N/A                             |  Subtitle: Operating profit after taxes, excluding exceptional items.  Table:  | Description               | Qtr ending in Jan '16 (INR lakhs) | |---------------------------|-------------------------------| | After tax operating       |   -4.9                        |      (N/A)                           |  Subtitle: Net income  Table:  | Description                     | Qtr ending in Jan '16 (INR lakhs) | |---------------------------------|-------------------------------| | Profit after taxes, excluding exceptional items as on Mar'2015    |     4.8                          |      N/A                             |  Note: - All comparisons with the corresponding quarter of previous financial year. - Figures rounded to nearest hundred for presentation purposes.  Footer Note:  Different companies have different norms and disclosures in their statutory reports, which may affect comparability over a period"
2025-11-16T06:56:17.253Z,custom.jpg,"Title: Tata Motors Group Financials  Subtitle: Consolidated | Quarter ended Mar 31, 2017 | Mar 31, 2016  Table:  |            | Cars       | Commercial        | Others           | |------------|-----------|-------------------|------------------| | Convoluted|           |                   |                  | | (in million INR)|     $48.5    |   $179.2      |  $306.0         |  Body Text:  - Gross revenue: Total   - Cars:      - Domestic sales:       - Unit: Rs. Crores, Year-on-Year growth: %     - International sales:       - Subsidiaries & Joint Ventures:         - Units and sales volume in million INR  - Operating income (loss):   - Cars:     - Domestic segment       - Excluding special items.     - Commercial segment"
2025-11-16T07:00:17.154Z,custom.jpg,"Title: Tata Motors Group Financials  Subtitle: Consolidated Results ended Mar 31,2014 | Mar 31,2013  Table:  | Description                            | FY'14      | FY'13     | |----------------------------------------|------------|-----------| | Cars                                   |         |  - Total Vehicles                          | 875        | 960       | - Passenger Vehicles                       |             |           |     - Total (Maruti)                        |            |           |     - Total Nissan                           |            |           | - Commercial Vehicles                     |             |           |     - Total Tata Trucks                      |            |           | | Engines                                 |         |  - Engine Sales in India                   |          321.4K   |      395.0K     | - Exports                                 |                |                  | - Off-road emission norms                 |               |             | |- BSIVI                                |              |        78,062    |  | Segment                       | FY'14 (Rs lacs)       | FY'13 (Rs lacs)      | |-----------------------------|-----------------------|----------------------| | Passenger Vehicles          |                      |                      | - Cars                        |         -5.9           |        8,062        |     - Total Nissan             |               |                    |     - Maruti Trucks            |                |                  | - Commercial Vehicles       |                     |                   |     - Tata Trucks              |               |                 |  | Others (excluding JVs)      | FY'14     | FY'13  | |---------------------------|----------|--------| | Sales                      |          |        | |                            | Total   | Exports|  - Other segments including JVs | Segment    | FY'14       | FY'13         | |------------|-------------|---------------| | Finance     |            |               | | Services 2%|              |                |  Footer Note: Note: Figures on consolidated basis with effect from April,07 onwards include Daewoo Bus Business.   UNREADABLE UNREADABLE"
2025-11-16T07:04:47.685Z,custom.jpg,"**Title:** Tata Motors Group Financials  **Subtitle:** Consolidated  **Table Headers:** | Consolidated | Vehicles (in thousands) 10.3-6.8 | |--------------|----------------------------------| |              | Vehicles            | Passenger Cars | Commercial | Others   | |              |                        |               |            |          |  **Table Data:**  |                                  | Vehicles     | Passenger Cars | Commercial | Others    | |-----------------------------------|--------------|----------------|------------|-----------| | Total vehicles                    | 4,321.0      |                |           |           | |                                          |              | 598            |             |          | | Gross sales                       |               | (O)            |   O        |    B     | |                                          |              | 76.4%         | 33.6%      | -       | | Net of capital expenditure and gains |                |                 |            |           |  **Body Text:** Net cash from operations - Cash generated by operating activities (Rs. billion)   Operating profit excluding finance costs, taxes etc. (501) (294)  Finance expenses before tax  Interest expense on debt - Rs.638 crore  Finance charges as per the previous year's financial results.  EBITDA margin (% of sales from vehicles) - Vehicles: 7.1% Net profit (Rs. billion) excluding one-off gains 50,294 million for H1FY13; up by Rs. 648 crores  - Net profit after tax as per the previous year's financial results.  EBITDA margin (% of sales from vehicles) (7.6%)  **Body Text:** Financial performance in Q3 FY'13 |                     | Passenger Cars (in thousands) | |---------------------|-------------------------------| | Vehicles            | 598                           |  **Table Data:**  |                        | Vehicles     | Passenger Cars | Commercial | Others    | |------------------------|--------------|----------------|------------|-----------| | Total vehicles         |               |                |            |           | |                                  |              | 76.4%          |             | -        |  **Body Text:** Operating profit excluding finance costs, taxes etc. - Cash generated by operating activities (Rs. billion)   Operating profit excluding finance costs (293) Finance charges as per the previous year's financial results.  EBITDA margin (% of sales from vehicles) 7.1%  Net cash flow for Q4 FY'13  Cash generated by operations: Rs. 50,684 crore (Rs. billion)"
